Ranger,ESPORTSTMNT03_1673660,FLA,1,4,9,355047,17225,18546,58079,83,4,20547,7,34180,16802,76,232,
Tutsz,ESPORTSTMNT03_1673660,FLA,6,2,7,450407,35350,28642,28890,55,19,15840,1,30165,22005,388,77,
Absolut,ESPORTSTMNT03_1673660,FLA,7,1,5,359070,27688,31124,34084,72,2,9120,4,25370,21108,395,32,
RedBert,ESPORTSTMNT03_1673660,FLA,1,4,12,28809,6450,25500,2465,138,28,1414,1,16908,11385,39,0,
Boal,ESPORTSTMNT03_1673660,ITZ,6,4,2,264698,26320,50386,4036,50,27,18791,1,54685,15949,323,12,
Revolta,ESPORTSTMNT03_1673660,ITZ,0,4,5,252361,7684,25579,20480,66,19,18858,5,39962,12604,83,178,
Envy,ESPORTSTMNT03_1673660,ITZ,5,2,7,367258,28738,12443,13035,57,25,3558,1,14731,18958,379,32,
micaO,ESPORTSTMNT03_1673660,ITZ,3,4,6,374400,19089,22803,15135,83,9,2623,1,21483,19941,429,26,
Cabu,ESPORTSTMNT03_1673660,ITZ,0,4,8,23161,3240,21050,0,130,17,6308,5,17921,8836,34,0,
Kiari,ESPORTSTMNT03_1673670,RNS,5,4,4,338786,44769,20852,18444,67,10,8352,1,22291,18278,312,33,
Froststrike,ESPORTSTMNT03_1673670,RNS,4,4,6,260287,19313,27596,33220,114,0,29094,5,41200,16054,57,208,
HAUZ,ESPORTSTMNT03_1673670,RNS,2,3,5,285968,31646,10632,5583,40,37,4127,1,18649,15813,289,40,
Trigo,ESPORTSTMNT03_1673670,RNS,3,4,8,358755,19226,16743,22916,59,3,7574,1,26961,18850,359,45,
Klyon,ESPORTSTMNT03_1673670,RNS,1,12,9,33054,10172,34924,1781,161,22,2027,1,37449,10760,48,0,
Bankai,ESPORTSTMNT03_1673670,KBM,3,3,10,293392,13610,51481,8115,62,16,19283,1,57089,17026,346,4,
Mousty,ESPORTSTMNT03_1673670,KBM,3,4,17,278680,17219,46650,36657,68,17,34487,1,60856,15655,74,197,
Evrot,ESPORTSTMNT03_1673670,KBM,3,1,13,224243,23356,11947,10122,63,26,6766,6,20053,15357,264,24,
Disave,ESPORTSTMNT03_1673670,KBM,14,4,10,503392,34046,16653,65525,65,14,12388,1,30645,25056,410,51,
Professor,ESPORTSTMNT03_1673670,KBM,4,3,19,37514,15947,8740,5621,165,37,16765,5,16397,12846,44,0,
Truklax,ESPORTSTMNT03_1673683,CRZ,1,4,2,99294,6496,20122,1699,21,10,3494,1,23758,8373,180,4,
Sting,ESPORTSTMNT03_1673683,CRZ,3,3,1,183739,9588,16294,16387,31,16,11503,1,26961,10460,45,183,
NOsFerus,ESPORTSTMNT03_1673683,CRZ,1,1,3,95367,8442,5965,1587,25,6,2964,1,11935,8784,204,0,
pbO,ESPORTSTMNT03_1673683,CRZ,0,1,2,130067,10803,5201,11504,32,10,1820,4,6416,9386,236,8,
Hawk,ESPORTSTMNT03_1673683,CRZ,1,3,2,19112,2715,7824,1873,64,27,370,3,9846,5876,38,0,
Guigo,ESPORTSTMNT03_1673683,RED,4,2,0,120210,10263,13280,13237,24,3,6332,1,14889,10423,196,4,
Aegis,ESPORTSTMNT03_1673683,RED,1,2,9,526035,3248,5361,9326,25,11,6924,5,8086,9047,10,147,
Avenger,ESPORTSTMNT03_1673683,RED,1,0,8,143441,8749,14393,7219,32,11,3660,1,14767,10951,224,4,
TitaN,ESPORTSTMNT03_1673683,RED,6,0,3,195387,19840,4454,33002,32,15,1676,4,7492,13590,262,12,
JoJo,ESPORTSTMNT03_1673683,RED,0,2,8,15972,3062,11705,1744,52,8,1094,5,8773,6572,37,0,
Tay,ESPORTSTMNT03_1673702,LLL,0,2,2,131777,4310,17046,6690,26,6,1372,1,13220,10345,214,14,
Don,ESPORTSTMNT03_1673702,LLL,2,4,2,169611,9983,7914,15907,50,11,7822,1,16921,9801,13,174,
dyNquedo,ESPORTSTMNT03_1673702,LLL,2,2,3,156812,11738,6488,2913,25,16,1396,1,11468,11457,226,8,
DudsTheBoy,ESPORTSTMNT03_1673702,LLL,2,1,1,157438,9456,6188,6929,47,2,4022,4,8671,11258,263,15,
Ceos,ESPORTSTMNT03_1673702,LLL,1,5,0,17819,2516,9249,457,69,6,584,1,11961,5674,32,0,
fNb,ESPORTSTMNT03_1673702,VRX,1,1,8,158184,6149,16395,8364,28,11,8623,1,20285,11761,242,4,
Yampi,ESPORTSTMNT03_1673702,VRX,6,1,6,150585,9255,9365,41486,39,13,11705,1,20474,11155,25,132,
Krastyel,ESPORTSTMNT03_1673702,VRX,3,1,4,134140,13779,6720,5211,35,11,1778,1,5589,10684,224,8,
Matsukaze,ESPORTSTMNT03_1673702,VRX,4,2,5,133437,8278,7338,20521,45,10,2031,1,7918,11977,235,4,
Wos,ESPORTSTMNT03_1673702,VRX,0,2,10,20514,2048,13225,4528,70,18,6711,5,9921,6575,29,0,
Robo,ESPORTSTMNT03_1673709,PNG,6,0,4,118119,13467,22886,10247,20,14,7447,1,20231,11393,168,20,
CarioK,ESPORTSTMNT03_1673709,PNG,2,2,10,184323,11111,11231,40954,54,7,7879,1,17490,10919,43,167,
tinowns,ESPORTSTMNT03_1673709,PNG,5,0,10,160332,17925,4941,17278,39,25,2133,2,10257,13340,202,24,
brTT,ESPORTSTMNT03_1673709,PNG,5,1,9,162489,14756,8615,21516,21,4,6801,2,12737,13546,234,24,
Luci,ESPORTSTMNT03_1673709,PNG,1,2,10,42232,5940,18829,3119,86,16,1012,5,11730,7586,46,4,
Skeeto,ESPORTSTMNT03_1673709,FUR,0,7,3,140003,9565,23582,3913,28,12,6074,1,27095,10063,240,8,
Follow,ESPORTSTMNT03_1673709,FUR,1,5,3,158988,11041,13189,14402,36,6,14243,7,26303,9500,43,142,
Anyyy,ESPORTSTMNT03_1673709,FUR,4,2,0,134999,9946,14260,1518,19,1,8415,1,21412,11114,235,4,
Beenie,ESPORTSTMNT03_1673709,FUR,0,2,4,129048,10776,5278,2427,21,23,7169,5,9472,8407,190,2,
Damage,ESPORTSTMNT03_1673709,FUR,0,4,3,18737,1636,17155,0,78,21,27,1,12064,5990,48,0,
Bankai,ESPORTSTMNT03_1683943,KBM,0,4,5,180210,12670,31752,10823,37,9,9884,1,39104,11397,251,16,
Mousty,ESPORTSTMNT03_1683943,KBM,2,3,6,218613,11255,17857,22598,48,26,21319,5,33489,10964,67,166,
Evrot,ESPORTSTMNT03_1683943,KBM,3,2,5,148256,21290,6684,1406,56,30,2822,3,12485,12556,235,17,
Disave,ESPORTSTMNT03_1683943,KBM,5,4,3,168871,13744,14197,10449,52,0,7024,2,23358,13241,253,10,
Professor,ESPORTSTMNT03_1683943,KBM,1,5,10,18018,5724,22334,728,93,22,1679,5,16757,7512,41,0,
Tay,ESPORTSTMNT03_1683943,LLL,2,3,4,243030,22452,30296,10737,30,41,6149,1,20947,13780,289,16,
Don,ESPORTSTMNT03_1683943,LLL,2,1,11,187054,7886,42907,28739,62,19,18525,1,30263,12454,57,157,
dyNquedo,ESPORTSTMNT03_1683943,LLL,4,1,10,168987,19872,8682,9127,41,17,3994,1,13364,13765,254,20,
DudsTheBoy,ESPORTSTMNT03_1683943,LLL,10,3,3,265511,34395,10031,31125,35,14,6454,1,15118,16496,267,45,
Ceos,ESPORTSTMNT03_1683943,LLL,0,3,10,22897,4016,8418,4907,84,29,1969,1,13528,8063,40,0,
Boal,ESPORTSTMNT03_1683949,ITZ,7,0,5,218051,15626,25997,22431,47,13,11717,1,26732,17255,271,32,
Revolta,ESPORTSTMNT03_1683949,ITZ,2,2,8,180378,7220,23197,35857,66,11,19475,1,33399,12471,38,169,
Envy,ESPORTSTMNT03_1683949,ITZ,6,2,3,255724,10280,7359,27550,47,8,5159,1,13553,14728,267,52,
micaO,ESPORTSTMNT03_1683949,ITZ,0,1,5,188531,8611,6984,14259,41,18,4111,3,12430,12632,267,13,
Cabu,ESPORTSTMNT03_1683949,ITZ,0,0,4,14455,1528,12905,629,93,15,872,1,8328,7380,38,0,
Kiari,ESPORTSTMNT03_1683949,RNS,1,6,2,183995,11875,13589,3181,28,7,3827,1,16068,11453,245,0,
Froststrike,ESPORTSTMNT03_1683949,RNS,1,3,1,202956,7574,11968,18038,32,6,6687,1,16916,10021,52,162,
HAUZ,ESPORTSTMNT03_1683949,RNS,2,4,3,214781,15701,11010,6656,21,18,516,1,12264,12580,280,23,
Trigo,ESPORTSTMNT03_1683949,RNS,0,0,2,224295,12876,3194,6329,45,10,1505,1,6213,12701,315,9,
Klyon,ESPORTSTMNT03_1683949,RNS,1,2,1,17690,3367,16071,798,92,25,1019,1,9840,6991,33,0,
Truklax,ESPORTSTMNT03_1683961,CRZ,1,4,1,130236,11395,12088,1085,18,18,8961,1,21574,9252,195,6,
Sting,ESPORTSTMNT03_1683961,CRZ,1,4,5,180137,6232,23461,29497,27,13,21667,1,38181,9802,11,180,
NOsFerus,ESPORTSTMNT03_1683961,CRZ,1,2,3,113993,4144,8179,1593,16,5,2823,1,12340,9641,209,16,
pbO,ESPORTSTMNT03_1683961,CRZ,2,1,3,136885,7670,6451,15213,51,6,4456,3,13267,11213,256,4,
Hawk,ESPORTSTMNT03_1683961,CRZ,2,3,3,12450,3019,11192,159,71,19,4766,5,13226,6797,39,1,
Parang,ESPORTSTMNT03_1683961,FLA,4,1,6,158100,18015,15403,7921,37,11,3599,1,13373,12957,243,6,
Ranger,ESPORTSTMNT03_1683961,FLA,0,2,9,206977,9819,11267,33331,49,13,6758,1,16271,10699,50,165,
Tutsz,ESPORTSTMNT03_1683961,FLA,6,0,8,178577,18887,5476,10433,37,14,1026,1,7082,13750,225,31,
Absolut,ESPORTSTMNT03_1683961,FLA,4,2,5,147776,11116,6253,9287,34,10,4338,3,8498,12034,231,22,
RedBert,ESPORTSTMNT03_1683961,FLA,0,2,10,19359,5060,11462,1043,81,26,518,1,8639,7143,40,0,
fNb,ESPORTSTMNT03_1683969,VRX,6,1,10,168007,16385,20084,16653,34,23,10741,1,19780,13422,236,12,
Yampi,ESPORTSTMNT03_1683969,VRX,4,0,10,187922,10214,22947,38440,46,9,16905,1,21817,11599,18,174,
Krastyel,ESPORTSTMNT03_1683969,VRX,5,1,8,145648,14739,4302,6850,39,28,1038,1,5792,12646,223,21,
Matsukaze,ESPORTSTMNT03_1683969,VRX,2,1,5,158761,8580,10739,15029,33,5,2530,1,6266,11835,241,16,
Wos,ESPORTSTMNT03_1683969,VRX,1,2,14,18516,4795,14577,774,64,26,1218,5,6782,7276,26,0,
Skeeto,ESPORTSTMNT03_1683969,FUR,0,5,2,79404,6751,17418,3631,16,17,272,1,18868,7328,174,0,
Follow,ESPORTSTMNT03_1683969,FUR,1,4,1,140197,5827,9425,6072,42,13,6091,1,18102,8250,32,138,
Anyyy,ESPORTSTMNT03_1683969,FUR,3,2,1,156770,9412,4800,5420,22,0,1156,1,11691,11469,246,18,
Beenie,ESPORTSTMNT03_1683969,FUR,0,3,4,110156,5244,3860,2760,23,19,4718,5,7714,8511,201,0,
Damage,ESPORTSTMNT03_1683969,FUR,1,4,4,22635,3260,14247,147,58,23,34,1,12281,6026,40,0,
Guigo,ESPORTSTMNT03_1683998,RED,6,2,3,127144,19225,17301,1981,22,14,6416,1,19261,11102,197,4,
Aegis,ESPORTSTMNT03_1683998,RED,3,1,8,186272,10624,8726,29030,34,11,10200,1,17218,10890,28,177,
Avenger,ESPORTSTMNT03_1683998,RED,2,0,7,195987,14631,6917,8919,26,17,3327,1,9356,13107,297,8,
TitaN,ESPORTSTMNT03_1683998,RED,3,1,7,170641,10158,6601,16933,33,0,4819,1,11501,12537,257,4,
JoJo,ESPORTSTMNT03_1683998,RED,1,1,10,29735,4797,15406,2401,78,22,3604,5,13881,7502,35,0,
Robo,ESPORTSTMNT03_1683998,PNG,1,4,3,164694,11207,24084,10304,25,14,11303,1,33233,10639,219,20,
CarioK,ESPORTSTMNT03_1683998,PNG,2,2,0,180071,5585,7894,22201,38,4,6995,1,14492,10175,36,163,
tinowns,ESPORTSTMNT03_1683998,PNG,0,0,4,155551,10009,3113,5308,32,24,1156,1,6898,10059,230,9,
brTT,ESPORTSTMNT03_1683998,PNG,1,3,2,165406,10400,5615,13762,43,4,2924,4,12859,11725,255,12,
Luci,ESPORTSTMNT03_1683998,PNG,1,6,2,21487,3683,22073,2152,90,18,824,5,15590,6793,45,0,
Robo,ESPORTSTMNT02_1681946,PNG,0,6,1,132994,14478,34988,4225,32,14,5903,1,26357,9078,197,16,
CarioK,ESPORTSTMNT02_1681946,PNG,1,2,0,163878,10122,7986,13816,38,9,10360,1,20519,9001,23,155,
tinowns,ESPORTSTMNT02_1681946,PNG,0,4,1,144041,8042,5413,3182,23,14,660,2,12545,10318,220,8,
brTT,ESPORTSTMNT02_1681946,PNG,1,3,0,162616,10867,10466,6186,19,4,4637,2,19590,12079,276,11,
Luci,ESPORTSTMNT02_1681946,PNG,0,2,1,25963,3103,16431,3077,76,22,6262,4,17384,6284,49,4,
fNb,ESPORTSTMNT02_1681946,VRX,6,0,5,213261,15411,27723,14421,27,23,11763,1,28422,14386,273,8,
Yampi,ESPORTSTMNT02_1681946,VRX,3,0,5,192457,17782,22960,36381,40,4,23633,4,30308,10450,21,169,
Krastyel,ESPORTSTMNT02_1681946,VRX,2,0,10,136993,14668,21402,8312,33,20,3585,1,12916,10731,212,4,
Matsukaze,ESPORTSTMNT02_1681946,VRX,5,1,6,141000,15146,3363,16435,40,19,2603,3,7122,11511,205,18,
Wos,ESPORTSTMNT02_1681946,VRX,1,1,10,24172,4469,15932,5166,76,13,3924,1,12520,7402,36,0,
Skeeto,ESPORTSTMNT02_1681978,FUR,2,5,4,116190,11963,28569,6059,26,35,11665,1,26571,9810,185,8,
Follow,ESPORTSTMNT02_1681978,FUR,3,3,3,212132,14732,12397,9881,40,12,4949,1,17530,11354,49,180,
Anyyy,ESPORTSTMNT02_1681978,FUR,2,1,3,186866,13505,5261,730,28,21,964,1,6423,12278,290,24,
Beenie,ESPORTSTMNT02_1681978,FUR,0,5,3,165183,7149,7686,6624,38,0,4199,4,15156,11019,259,4,
Damage,ESPORTSTMNT02_1681978,FUR,0,4,2,19417,3813,17653,2360,85,26,4166,5,14773,6132,37,0,
Wizer,ESPORTSTMNT02_1681978,KBM,3,4,7,171581,20023,27262,4795,32,24,7216,1,24613,11701,212,24,
Ryan,ESPORTSTMNT02_1681978,KBM,2,1,12,173573,6851,32927,38006,44,22,15701,1,29306,10853,20,170,
Evrot,ESPORTSTMNT02_1681978,KBM,6,0,5,182027,11870,6665,9063,32,24,2426,2,10325,14039,255,20,
Disave,ESPORTSTMNT02_1681978,KBM,5,0,6,248210,15950,4540,25910,37,16,5296,3,10326,14942,315,16,
Professor,ESPORTSTMNT02_1681978,KBM,2,2,14,20780,8020,13821,2979,106,29,3019,5,10009,8020,20,0,
Parang,ESPORTSTMNT02_1682025,FLA,7,4,7,150036,23089,10400,5674,24,6,4471,1,14255,12098,198,20,
Ranger,ESPORTSTMNT02_1682025,FLA,7,2,6,169077,13696,9686,45428,41,13,7386,1,15023,11692,41,132,
Tutsz,ESPORTSTMNT02_1682025,FLA,0,0,12,123962,11330,5106,11354,27,17,1876,1,7124,9987,179,23,
Absolut,ESPORTSTMNT02_1682025,FLA,5,1,9,124624,12197,6028,15884,38,19,4485,1,10397,12143,225,17,
RedBert,ESPORTSTMNT02_1682025,FLA,2,1,13,19232,5271,14154,1899,68,34,921,1,8943,7322,34,0,
Guigo,ESPORTSTMNT02_1682025,RED,2,3,5,101591,11274,27956,2581,19,28,10075,1,22105,8281,179,1,
Aegis,ESPORTSTMNT02_1682025,RED,1,4,4,154107,4371,25924,8555,26,12,10924,1,27199,8550,21,149,
Avenger,ESPORTSTMNT02_1682025,RED,3,5,1,98706,10667,6803,2444,16,12,710,1,13055,8687,184,0,
TitaN,ESPORTSTMNT02_1682025,RED,1,4,5,80119,6255,5954,784,30,18,4732,4,11903,8853,202,0,
JoJo,ESPORTSTMNT02_1682025,RED,1,5,5,27631,4950,17993,0,45,21,1139,4,14100,5875,36,0,
Kiari,ESPORTSTMNT02_1682063,RNS,5,2,3,209207,17467,25481,17308,34,30,13525,1,28594,15044,277,4,
Froststrike,ESPORTSTMNT02_1682063,RNS,4,1,4,212693,11754,16908,31980,47,0,20915,5,28149,12726,26,195,
Enga,ESPORTSTMNT02_1682063,RNS,5,0,7,224861,15024,14005,16903,35,17,6108,1,13632,14222,265,24,
Trigo,ESPORTSTMNT02_1682063,RNS,2,2,9,232095,16186,9176,14801,40,2,7618,3,15323,14483,296,25,
Klyon,ESPORTSTMNT02_1682063,RNS,1,2,8,18923,4664,18405,65,96,24,2397,5,11957,8055,30,0,
Truklax,ESPORTSTMNT02_1682063,CRZ,2,3,2,147549,14214,50877,3244,21,24,1430,1,22532,11091,229,4,
Sting,ESPORTSTMNT02_1682063,CRZ,1,4,4,219841,8364,10730,22128,47,9,7067,1,19155,10581,53,175,
NOsFerus,ESPORTSTMNT02_1682063,CRZ,0,4,4,145047,11907,8266,1740,23,20,1746,1,13223,10352,241,12,
pbO,ESPORTSTMNT02_1682063,CRZ,2,3,2,182134,10000,4970,12389,36,4,515,1,10629,12971,288,16,
Hawk,ESPORTSTMNT02_1682063,CRZ,2,4,4,16466,3746,21827,209,82,21,5944,5,16364,7651,34,0,
Tay,ESPORTSTMNT02_1682108,LLL,1,3,6,130817,10012,18633,9884,34,7,3513,1,22406,11636,203,8,
Don,ESPORTSTMNT02_1682108,LLL,4,1,7,194617,8823,39173,41695,43,16,16942,1,29236,12547,22,159,
dyNquedo,ESPORTSTMNT02_1682108,LLL,4,0,8,246523,24564,14942,18456,50,20,10240,1,17284,15874,307,28,
DudsTheBoy,ESPORTSTMNT02_1682108,LLL,7,2,8,240192,17446,9390,38815,56,1,6465,4,13325,16471,279,26,
Ceos,ESPORTSTMNT02_1682108,LLL,1,2,11,17926,5899,20677,2171,100,24,3281,7,13802,8637,40,0,
Boal,ESPORTSTMNT02_1682108,ITZ,1,3,2,193502,13754,29470,5887,28,14,8304,1,26979,11922,260,35,
Revolta,ESPORTSTMNT02_1682108,ITZ,2,6,2,129626,8134,24651,8810,56,11,13638,1,33615,9477,29,132,
Envy,ESPORTSTMNT02_1682108,ITZ,1,2,6,213773,12891,10720,9685,41,23,3152,2,18222,14403,278,32,
micaO,ESPORTSTMNT02_1682108,ITZ,3,5,1,224109,16330,12449,5895,49,5,625,1,12581,13960,285,33,
Cabu,ESPORTSTMNT02_1682108,ITZ,1,1,5,24495,6091,11621,0,94,22,4900,1,12758,7015,37,0,
Parang,ESPORTSTMNT02_1682453,FLA,3,2,6,115039,11141,16235,7474,30,13,6763,1,25016,10040,181,4,
Ranger,ESPORTSTMNT02_1682453,FLA,2,0,11,168140,12202,6160,45608,52,7,8530,1,14910,9969,29,137,
Tutsz,ESPORTSTMNT02_1682453,FLA,2,1,8,115825,11381,3491,8209,30,22,1274,1,7902,10253,213,8,
Absolut,ESPORTSTMNT02_1682453,FLA,10,1,4,124138,12833,4310,11534,27,12,2085,1,9741,13000,200,8,
RedBert,ESPORTSTMNT02_1682453,FLA,2,2,11,15408,3556,11701,1921,32,23,8651,5,10993,6555,28,0,
Robo,ESPORTSTMNT02_1682453,PNG,0,6,1,88628,5740,10286,5074,18,14,1524,1,18999,7494,171,10,
CarioK,ESPORTSTMNT02_1682453,PNG,2,4,3,127753,6387,19143,8769,29,19,10405,1,24726,8661,18,145,
tinowns,ESPORTSTMNT02_1682453,PNG,1,1,1,125995,16949,5720,1555,21,9,0,0,6881,8952,215,4,
brTT,ESPORTSTMNT02_1682453,PNG,2,2,3,120998,8601,6806,6728,21,12,4093,2,11627,9846,203,13,
Luci,ESPORTSTMNT02_1682453,PNG,1,6,4,16307,4448,8531,850,63,24,718,4,14330,5537,31,0,
Guigo,ESPORTSTMNT02_1682497,RED,5,3,5,83837,13954,14177,5056,9,13,5050,1,16938,10147,139,7,
Aegis,ESPORTSTMNT02_1682497,RED,6,1,6,128141,8289,5962,27184,25,8,7412,1,13367,9736,15,132,
Avenger,ESPORTSTMNT02_1682497,RED,4,2,7,113899,10656,4948,13334,30,17,3339,1,10484,9600,182,4,
TitaN,ESPORTSTMNT02_1682497,RED,4,0,6,135087,9643,6690,19726,25,9,4968,2,9068,11604,229,4,
JoJo,ESPORTSTMNT02_1682497,RED,1,0,12,14399,3681,1862,1214,54,26,3315,13,4592,6675,28,0,
Kiari,ESPORTSTMNT02_1682497,RNS,0,6,1,80080,7935,12262,2300,19,17,1669,1,17417,6285,143,5,
Froststrike,ESPORTSTMNT02_1682497,RNS,6,2,0,105279,6839,8407,10630,33,8,5503,1,14387,9044,36,105,
Enga,ESPORTSTMNT02_1682497,RNS,0,4,3,88784,6658,4747,561,12,13,1494,1,9964,7374,147,0,
Trigo,ESPORTSTMNT02_1682497,RNS,0,3,2,66418,4275,6095,0,20,0,1653,3,11771,7432,189,4,
Klyon,ESPORTSTMNT02_1682497,RNS,0,5,2,15046,3132,11320,322,38,16,1086,4,11709,4446,26,0,
Boal,ESPORTSTMNT02_1682530,ITZ,3,0,11,151161,14361,15518,9195,20,14,7065,1,17594,11274,242,12,
Revolta,ESPORTSTMNT02_1682530,ITZ,2,1,7,173301,12012,14107,20813,59,1,18136,4,24993,10840,31,192,
Envy,ESPORTSTMNT02_1682530,ITZ,9,0,4,195801,15727,22490,15533,24,10,5974,1,17527,13134,264,10,
micaO,ESPORTSTMNT02_1682530,ITZ,5,0,8,184830,15122,7919,29840,35,2,4127,1,12247,13507,248,19,
Cabu,ESPORTSTMNT02_1682530,ITZ,0,1,12,12515,1732,8314,495,76,9,6454,5,10295,6456,25,1,
Skeeto,ESPORTSTMNT02_1682530,FUR,1,4,1,113560,8491,14157,2682,20,9,3686,1,21013,9510,219,6,
Follow,ESPORTSTMNT02_1682530,FUR,0,4,0,171920,12126,12903,15549,34,8,10876,1,25780,8889,30,159,
Anyyy,ESPORTSTMNT02_1682530,FUR,0,3,0,131799,12783,6175,2935,30,9,14,1,10915,9725,253,8,
Beenie,ESPORTSTMNT02_1682530,FUR,1,4,0,98795,5149,7802,3831,29,0,2197,3,12357,9502,203,4,
Damage,ESPORTSTMNT02_1682530,FUR,0,4,0,31736,4346,20314,2914,53,20,421,1,14434,5872,36,0,
Wizer,ESPORTSTMNT02_1682567,KBM,6,3,9,240279,37485,19335,16409,52,6,9503,1,26556,16606,284,18,
Ryan,ESPORTSTMNT02_1682567,KBM,5,3,10,233657,17935,14807,44032,66,16,14675,1,28345,14952,36,211,
Evrot,ESPORTSTMNT02_1682567,KBM,4,2,7,244233,20609,14412,17935,73,14,8232,1,19924,15697,280,45,
Disave,ESPORTSTMNT02_1682567,KBM,2,2,3,313172,11469,6208,20113,49,5,9596,1,18027,16860,339,32,
Professor,ESPORTSTMNT02_1682567,KBM,2,1,13,22412,6782,28262,753,139,35,6109,4,22092,10213,49,0,
fNb,ESPORTSTMNT02_1682567,VRX,4,5,4,166142,14268,26710,7030,38,13,10280,1,36154,13788,246,0,
Yampi,ESPORTSTMNT02_1682567,VRX,3,4,6,287688,18769,27660,26601,60,4,28999,4,43391,15509,65,231,
Krastyel,ESPORTSTMNT02_1682567,VRX,0,3,8,347212,20361,11206,12370,45,23,355,1,13702,16392,393,20,
Matsukaze,ESPORTSTMNT02_1682567,VRX,2,3,7,108551,12897,4961,5030,94,34,11739,5,15078,11389,63,8,
Wos,ESPORTSTMNT02_1682567,VRX,2,4,7,109163,17669,33442,1391,39,70,8341,1,28773,11159,183,0,
Truklax,ESPORTSTMNT02_1682595,CRZ,2,0,7,108818,6975,24782,7996,24,17,1768,1,12285,10271,184,18,
Sting,ESPORTSTMNT02_1682595,CRZ,8,2,3,167885,12536,27794,40482,29,8,15682,1,29336,11617,39,140,
NOsFerus,ESPORTSTMNT02_1682595,CRZ,4,2,9,164799,10230,8645,12015,23,14,1491,1,8365,12119,216,28,
pbO,ESPORTSTMNT02_1682595,CRZ,3,0,11,154762,13378,6148,21314,28,10,4422,3,7636,11612,220,6,
Hawk,ESPORTSTMNT02_1682595,CRZ,1,2,12,14336,4912,17696,550,71,29,1344,4,10461,7054,38,0,
Tay,ESPORTSTMNT02_1682595,LLL,2,3,3,173248,12181,18727,9238,31,27,4432,1,16063,11310,240,16,
Don,ESPORTSTMNT02_1682595,LLL,1,6,2,127122,5530,10953,5825,32,8,6015,1,18871,8101,20,124,
dyNquedo,ESPORTSTMNT02_1682595,LLL,3,2,2,144947,19027,8415,6713,18,22,1411,1,8247,10197,230,12,
DudsTheBoy,ESPORTSTMNT02_1682595,LLL,0,1,2,115775,4059,5596,4286,53,0,2784,1,10301,8956,194,28,
Ceos,ESPORTSTMNT02_1682595,LLL,0,6,4,18759,3539,16677,577,50,11,324,1,12914,5433,23,0,
fNb,ESPORTSTMNT02_1686146,VRX,3,2,8,141515,8918,16231,9809,28,10,5125,1,17247,12274,201,17,
Yampi,ESPORTSTMNT02_1686146,VRX,15,2,3,229898,17681,15676,46632,43,15,6753,1,15809,16361,57,170,
Krastyel,ESPORTSTMNT02_1686146,VRX,1,4,17,111848,6033,12446,347,37,17,2010,1,12991,9904,171,4,
Matsukaze,ESPORTSTMNT02_1686146,VRX,9,0,8,181999,12734,3081,19415,24,11,3197,3,5749,14406,231,12,
Wos,ESPORTSTMNT02_1686146,VRX,0,1,18,20251,4765,16995,3389,101,25,9099,5,11416,8039,42,0,
Boal,ESPORTSTMNT02_1686146,ITZ,0,6,4,115430,7739,9435,2368,20,4,1490,1,12641,8903,213,8,
Revolta,ESPORTSTMNT02_1686146,ITZ,3,5,3,121708,7557,8938,5643,41,15,5471,1,16634,9201,45,122,
Envy,ESPORTSTMNT02_1686146,ITZ,3,4,4,154132,11740,6155,1507,42,1,854,1,12676,11552,237,12,
micaO,ESPORTSTMNT02_1686146,ITZ,3,6,2,133210,8129,7542,6381,36,0,3173,4,13908,12755,225,0,
Gyeong,ESPORTSTMNT02_1686146,ITZ,0,7,5,14631,2158,13571,58,69,15,938,4,11342,5885,32,0,
Tyrin,ESPORTSTMNT02_1686183,FUR,1,1,1,198959,8471,23638,5004,41,17,9928,1,25362,13189,276,22,
Follow,ESPORTSTMNT02_1686183,FUR,0,2,2,169326,5867,13647,16278,59,0,19850,4,28691,9294,17,167,
Anyyy,ESPORTSTMNT02_1686183,FUR,1,1,2,203606,8726,5409,8661,26,17,1272,1,5917,12601,309,23,
Beenie,ESPORTSTMNT02_1686183,FUR,1,3,2,217326,15155,8714,13470,40,6,2580,1,8634,13098,292,16,
Damage,ESPORTSTMNT02_1686183,FUR,0,3,3,15171,1438,8454,1347,77,9,2019,5,9928,6512,33,0,
Truklax,ESPORTSTMNT02_1686183,CRZ,3,0,2,168164,12987,40652,4851,26,20,822,1,9475,12415,249,5,
Sting,ESPORTSTMNT02_1686183,CRZ,4,1,4,205224,7780,37225,38691,48,13,16917,1,32479,12628,38,194,
NOsFerus,ESPORTSTMNT02_1686183,CRZ,2,0,2,260381,10468,5258,26694,32,6,1134,1,7018,14516,320,32,
pbO,ESPORTSTMNT02_1686183,CRZ,1,0,6,137926,9479,3898,16041,41,13,7927,5,6076,12849,224,16,
Hawk,ESPORTSTMNT02_1686183,CRZ,0,2,5,20843,3060,18018,1595,83,19,1320,4,12031,7816,42,0,
Tay,ESPORTSTMNT02_1686208,LLL,2,8,5,196494,27857,13862,10303,41,8,3202,1,20543,12602,250,0,
Don,ESPORTSTMNT02_1686208,LLL,2,6,6,237740,7003,65939,17840,45,17,16876,1,43346,13241,71,195,
dyNquedo,ESPORTSTMNT02_1686208,LLL,5,3,3,290381,22595,8393,10616,23,26,1631,1,15737,17271,330,23,
